00004475-n 01328302-n
00004475-n 01383638-n
00004475-n 01384313-n
00004475-n 01384687-n
00004475-n 01385527-n
00004475-n 01386182-n
00004475-n 01386354-n
00004475-n 01415626-n
00004475-n 01415920-n
00004475-n 01416213-n
00004475-n 01665816-a
00004475-n 01679459-a
00004475-n 02614181-v
00004475-n 02986509-a
00004475-n 05220461-n
00004475-n 05267345-n
00004475-n 05431926-n
00004475-n 05432623-n
00004475-n 06088995-n
00004475-n 07940242-n
00004475-n 08657249-n
00004475-n 09819860-n
00004475-n 10203839-n
00004475-n 10297234-n
00004475-n 10341660-n
00004475-n 10456603-n
00004475-n 10603959-n
00004475-n 10648033-n
00004475-n 10743675-n
00004475-n 12992868-n
00004475-n 13084479-n
00004475-n 13084633-n
00004475-n 13124164-n
00004475-n 13124358-n
00004475-n 13124529-n
00004475-n 13514314-n
00004475-n 13517553-n
00004492-v 02422663-v
00004567-r 01373728-a
00004605-v 00105333-v
00004605-v 01253060-n
00004605-v 14842091-n
00004605-v 15109745-n
00004722-r 01792573-a
00004817-a 07075172-n
00004817-a 08860123-n
00004819-v 00010241-v
00004819-v 10616578-n
00004819-v 14314850-n
00004980-a 00005107-a
00005041-v 00007549-v
00005041-v 00101779-v
00005041-v 00109263-v
00005041-v 00836788-n
00005041-v 01198101-v
00005041-v 01199009-v
00005041-v 01200245-v
00005041-v 02749365-a
00005041-v 03110485-a
00005041-v 04080833-n
00005041-v 14919156-n
00005205-a 00005473-a
00005205-a 00005599-a
00005205-a 00005718-a
00005205-a 00005839-a
00005205-a 00006032-a
00005205-a 00007488-r
00005205-a 04738398-n
00005205-a 05854474-n
00005210-r 01728614-a
00005343-r 00602117-a
00005453-r 00155886-a
00005526-v 00007012-v
00005526-v 00834135-n
00005526-v 00834460-n
00005526-v 00835501-n
00005526-v 00837098-n
00005567-r 02522669-a
00005599-a 00367568-r
00005599-a 00502098-r
00005674-r 00193015-a
00005718-a 05209324-n
00005779-r 01387319-a
00005787-n 02661574-a
00005815-v 00006100-v
00005815-v 00006238-v
00005815-v 00035089-v
00005815-v 02200341-v
00005815-v 14359174-n
00005839-a 06321054-n
00006032-a 00006245-a
00006032-a 00160834-r
00006032-a 00652900-v
00006032-a 00653620-v
00006032-a 05212609-n
00006034-r 00580039-a
00006105-r 01555732-a
00006238-v 00101956-v
00006238-v 00102303-v
00006238-v 00104868-v
00006238-v 00118552-n
00006238-v 10636874-n
00006238-v 13477934-n
00006259-r 00006423-r
00006259-r 02161432-a
00006269-n 07993776-n
00006336-a 00006777-a
00006336-a 00006885-a
00006336-a 00007096-a
00006336-a 00007208-a
00006336-a 00007331-a
00006336-a 00007516-a
00006336-a 00007697-a
00006336-a 00007813-a
00006336-a 01539633-v
00006336-a 02765464-v
00006336-a 04940964-n
00006336-a 05010062-n
00006423-r 01288298-a
00006484-n 00327031-a
00006484-n 01313888-n
00006484-n 01459664-n
00006484-n 01907149-n
00006484-n 02685299-a
00006484-n 02685539-a
00006484-n 02685946-a
00006484-n 02686159-a
00006484-n 02818402-a
00006484-n 02820395-a
00006484-n 05229622-n
00006484-n 05242752-n
00006484-n 05268383-n
00006484-n 05312782-n
00006484-n 05430628-n
00006484-n 05431402-n
00006484-n 05431585-n
00006484-n 05431926-n
00006484-n 05432623-n
00006484-n 05432948-n
00006484-n 05434927-n
00006484-n 05445668-n
00006484-n 05447087-n
00006484-n 05447757-n
00006484-n 05449538-n
00006484-n 05456732-n
00006484-n 05458412-n
00006484-n 05458703-n
00006484-n 05459457-n
00006484-n 05459590-n
00006484-n 06037666-n
00006484-n 11530149-n
00006484-n 11688378-n
00006484-n 11688552-n
00006484-n 11688750-n
00006484-n 13092385-n
00006484-n 13092548-n
00006523-v 00834460-n
00006523-v 10617501-n
00006610-r 00624416-a
00006697-v 00836407-n
00006729-r 00175300-a
00006802-v 00007012-v
00006802-v 00834460-n
00006802-v 00835501-n
00006858-r 00971506-a
00006858-r 00971933-a
00006858-r 00975487-a
00006885-a 01540042-v
00007012-v 00007193-v
00007012-v 00835501-n
00007012-v 01733829-v
00007096-a 03554645-n
00007193-v 00079629-v
00007193-v 00835830-n
00007328-v 00837293-n
00007328-v 10803193-n
00007347-n 00007846-n
00007347-n 00323199-a
00007347-n 00770437-v
00007347-n 01645601-v
00007347-n 09190918-n
00007347-n 09503682-n
00007347-n 09503877-n
00007347-n 09504464-n
00007347-n 09504603-n
00007347-n 09504915-n
00007347-n 09900711-n
00007347-n 10009926-n
00007347-n 10378412-n
00007347-n 10461424-n
00007347-n 10757918-n
00007347-n 11417561-n
00007347-n 14540564-n
00007347-n 14541044-n
00007347-n 14778436-n
00007516-a 04940379-n
00007516-a 14597758-n
00007549-v 00836149-n
00007549-v 10616670-n
00007703-r 00008007-r
00007703-r 00524693-a
00007739-v 00008055-v
00007739-v 00008195-v
00007739-v 00010241-v
00007739-v 00117959-n
00007739-v 10783539-n
00007813-a 00007990-a
00007813-a 04940964-n
00007813-a 04942738-n
00007846-n 00388065-v
00007846-n 00727573-v
00007846-n 01557614-a
00007846-n 04617562-n
00007846-n 04618781-n
00007846-n 05217168-n
00007846-n 07942152-n
00007846-n 09604981-n
00007846-n 09605289-n
00007846-n 09606009-n
00007846-n 09606527-n
00007846-n 09607280-n
00007846-n 09607630-n
00007846-n 09609232-n
00007846-n 09609561-n
00007846-n 09609871-n
00007846-n 09610255-n
00007846-n 09610405-n
00007846-n 09610660-n
00007846-n 09613191-n
00007846-n 09614047-n
00007846-n 09614315-n
00007846-n 09615465-n
00007846-n 09615807-n
00007846-n 09616922-n
00007846-n 09617696-n
00007846-n 09617867-n
00007846-n 09618957-n
00007846-n 09619168-n
00007846-n 09619824-n
00007846-n 09620078-n
00007846-n 09620794-n
00007846-n 09621232-n
00007846-n 09621359-n
00007846-n 09621545-n
00007846-n 09622049-n
00007846-n 09622302-n
00007846-n 09622928-n
00007846-n 09623038-n
00007846-n 09624168-n
00007846-n 09624980-n
00007846-n 09625401-n
00007846-n 09625789-n
00007846-n 09626031-n
00007846-n 09626238-n
00007846-n 09626589-n
00007846-n 09627017-n
00007846-n 09627117-n
00007846-n 09627462-n
00007846-n 09628382-n
00007846-n 09629246-n
00007846-n 09629752-n
00007846-n 09630641-n
00007846-n 09631129-n
00007846-n 09632274-n
00007846-n 09632518-n
00007846-n 09634494-n
00007846-n 09636106-n
00007846-n 09636339-n
00007846-n 09638875-n
00007846-n 09644820-n
00007846-n 09676884-n
00007846-n 09679170-n
00007846-n 09681351-n
00007846-n 09752246-n
00007846-n 09752381-n
00007846-n 09752519-n
00007846-n 09752657-n
00007846-n 09752795-n
00007846-n 09752927-n
00007846-n 09753065-n
00007846-n 09753204-n
00007846-n 09753348-n
00007846-n 09753498-n
00007846-n 09753642-n
00007846-n 09753792-n
00007846-n 09754051-n
00007846-n 09754541-n
00007846-n 09756961-n
00007846-n 09757944-n
00007846-n 09762821-n
00007846-n 09763784-n
00007846-n 09764201-n
00007846-n 09764900-n
00007846-n 09767197-n
00007846-n 09769636-n
00007846-n 09771664-n
00007846-n 09772330-n
00007846-n 09773245-n
00007846-n 09774167-n
00007846-n 09774783-n
00007846-n 09776261-n
00007846-n 09779124-n
00007846-n 09786585-n
00007846-n 09793141-n
00007846-n 09796809-n
00007846-n 09796974-n
00007846-n 09801102-n
00007846-n 09802445-n
00007846-n 09804230-n
00007846-n 09810364-n
00007846-n 09815076-n
00007846-n 09817536-n
00007846-n 09824609-n
00007846-n 09825413-n
00007846-n 09828403-n
00007846-n 09828600-n
00007846-n 09831856-n
00007846-n 09831962-n
00007846-n 09833896-n
00007846-n 09833997-n
00007846-n 09836160-n
00007846-n 09843602-n
00007846-n 09845401-n
00007846-n 09846265-n
00007846-n 09850457-n
00007846-n 09851165-n
00007846-n 09856671-n
00007846-n 09857852-n
00007846-n 09860415-n
00007846-n 09860506-n
00007846-n 09861287-n
00007846-n 09862845-n
00007846-n 09864536-n
00007846-n 09877856-n
00007846-n 09883452-n
00007846-n 09890749-n
00007846-n 09898892-n
00007846-n 09899289-n
00007846-n 09902954-n
00007846-n 09903936-n
00007846-n 09906449-n
00007846-n 09910374-n
00007846-n 09918554-n
00007846-n 09921673-n
00007846-n 09930464-n
00007846-n 09931267-n
00007846-n 09936620-n
00007846-n 09939313-n
00007846-n 09947127-n
00007846-n 09950457-n
00007846-n 09951274-n
00007846-n 09960315-n
00007846-n 09962414-n
00007846-n 09964411-n
00007846-n 09969491-n
00007846-n 09970088-n
00007846-n 09976119-n
00007846-n 09976429-n
00007846-n 09976728-n
00007846-n 09978889-n
00007846-n 09990415-n
00007846-n 09994943-n
00007846-n 09996481-n
00007846-n 09997212-n
00007846-n 09997622-n
00007846-n 10000007-n
00007846-n 10000616-n
00007846-n 10001058-n
00007846-n 10001647-n
00007846-n 10012377-n
00007846-n 10012815-n
00007846-n 10016954-n
00007846-n 10018021-n
00007846-n 10019888-n
00007846-n 10024362-n
00007846-n 10027246-n
00007846-n 10033225-n
00007846-n 10033663-n
00007846-n 10036266-n
00007846-n 10040617-n
00007846-n 10044682-n
00007846-n 10046527-n
00007846-n 10050712-n
00007846-n 10052843-n
00007846-n 10055730-n
00007846-n 10058411-n
00007846-n 10059162-n
00007846-n 10065547-n
00007846-n 10072708-n
00007846-n 10074841-n
00007846-n 10075899-n
00007846-n 10076778-n
00007846-n 10080337-n
00007846-n 10086074-n
00007846-n 10093396-n
00007846-n 10099375-n
00007846-n 10109662-n
00007846-n 10112591-n
00007846-n 10115082-n
00007846-n 10117511-n
00007846-n 10117739-n
00007846-n 10118844-n
00007846-n 10122128-n
00007846-n 10122300-n
00007846-n 10138369-n
00007846-n 10138767-n
00007846-n 10143725-n
00007846-n 10146927-n
00007846-n 10147262-n
00007846-n 10147619-n
00007846-n 10149436-n
00007846-n 10150794-n
00007846-n 10158756-n
00007846-n 10162194-n
00007846-n 10173895-n
00007846-n 10182913-n
00007846-n 10183157-n
00007846-n 10184946-n
00007846-n 10185148-n
00007846-n 10190745-n
00007846-n 10191001-n
00007846-n 10199783-n
00007846-n 10209888-n
00007846-n 10212780-n
00007846-n 10213429-n
00007846-n 10219879-n
00007846-n 10221656-n
00007846-n 10226993-n
00007846-n 10227266-n
00007846-n 10231087-n
00007846-n 10235549-n
00007846-n 10236842-n
00007846-n 10238272-n
00007846-n 10239761-n
00007846-n 10240082-n
00007846-n 10247044-n
00007846-n 10247880-n
00007846-n 10248876-n
00007846-n 10251779-n
00007846-n 10253122-n
00007846-n 10260706-n
00007846-n 10262183-n
00007846-n 10264219-n
00007846-n 10266328-n
00007846-n 10268299-n
00007846-n 10270878-n
00007846-n 10271525-n
00007846-n 10278666-n
00007846-n 10282920-n
00007846-n 10284965-n
00007846-n 10289039-n
00007846-n 10291110-n
00007846-n 10291730-n
00007846-n 10295819-n
00007846-n 10299700-n
00007846-n 10304383-n
00007846-n 10308066-n
00007846-n 10310903-n
00007846-n 10311823-n
00007846-n 10314182-n
00007846-n 10321754-n
00007846-n 10322546-n
00007846-n 10323999-n
00007846-n 10326551-n
00007846-n 10328941-n
00007846-n 10333165-n
00007846-n 10335563-n
00007846-n 10341955-n
00007846-n 10344774-n
00007846-n 10344922-n
00007846-n 10351625-n
00007846-n 10352299-n
00007846-n 10355142-n
00007846-n 10361060-n
00007846-n 10361296-n
00007846-n 10361390-n
00007846-n 10361525-n
00007846-n 10362003-n
00007846-n 10362319-n
00007846-n 10365399-n
00007846-n 10367409-n
00007846-n 10370381-n
00007846-n 10380126-n
00007846-n 10384496-n
00007846-n 10385707-n
00007846-n 10386071-n
00007846-n 10386515-n
00007846-n 10386618-n
00007846-n 10389398-n
00007846-n 10395390-n
00007846-n 10396462-n
00007846-n 10399299-n
00007846-n 10402417-n
00007846-n 10402824-n
00007846-n 10404550-n
00007846-n 10417682-n
00007846-n 10418101-n
00007846-n 10418735-n
00007846-n 10425946-n
00007846-n 10431625-n
00007846-n 10435716-n
00007846-n 10438172-n
00007846-n 10440580-n
00007846-n 10457777-n
00007846-n 10461169-n
00007846-n 10466918-n
00007846-n 10484739-n
00007846-n 10490965-n
00007846-n 10495167-n
00007846-n 10495975-n
00007846-n 10498699-n
00007846-n 10502046-n
00007846-n 10503452-n
00007846-n 10509605-n
00007846-n 10512982-n
00007846-n 10513823-n
00007846-n 10516692-n
00007846-n 10518349-n
00007846-n 10521470-n
00007846-n 10522759-n
00007846-n 10524973-n
00007846-n 10525134-n
00007846-n 10526534-n
00007846-n 10529231-n
00007846-n 10530959-n
00007846-n 10532576-n
00007846-n 10538154-n
00007846-n 10540656-n
00007846-n 10541229-n
00007846-n 10543795-n
00007846-n 10560637-n
00007846-n 10563711-n
00007846-n 10569179-n
00007846-n 10575594-n
00007846-n 10575787-n
00007846-n 10576223-n
00007846-n 10579676-n
00007846-n 10584853-n
00007846-n 10585077-n
00007846-n 10585976-n
00007846-n 10594043-n
00007846-n 10597234-n
00007846-n 10599354-n
00007846-n 10604180-n
00007846-n 10605088-n
00007846-n 10609325-n
00007846-n 10609686-n
00007846-n 10611541-n
00007846-n 10612803-n
00007846-n 10613505-n
00007846-n 10614225-n
00007846-n 10614363-n
00007846-n 10616578-n
00007846-n 10616670-n
00007846-n 10616779-n
00007846-n 10617904-n
00007846-n 10618007-n
00007846-n 10619492-n
00007846-n 10626722-n
00007846-n 10627349-n
00007846-n 10635788-n
00007846-n 10636874-n
00007846-n 10639047-n
00007846-n 10640968-n
00007846-n 10641551-n
00007846-n 10643727-n
00007846-n 10656223-n
00007846-n 10656488-n
00007846-n 10659762-n
00007846-n 10661216-n
00007846-n 10665302-n
00007846-n 10668666-n
00007846-n 10676682-n
00007846-n 10679998-n
00007846-n 10680910-n
00007846-n 10681060-n
00007846-n 10681383-n
00007846-n 10688811-n
00007846-n 10688975-n
00007846-n 10691600-n
00007846-n 10699752-n
00007846-n 10702167-n
00007846-n 10702615-n
00007846-n 10703336-n
00007846-n 10708797-n
00007846-n 10709256-n
00007846-n 10709529-n
00007846-n 10710632-n
00007846-n 10717461-n
00007846-n 10717589-n
00007846-n 10724372-n
00007846-n 10725734-n
00007846-n 10726031-n
00007846-n 10728998-n
00007846-n 10733350-n
00007846-n 10735564-n
00007846-n 10737431-n
00007846-n 10741590-n
00007846-n 10746346-n
00007846-n 10752480-n
00007846-n 10753061-n
00007846-n 10756641-n
00007846-n 10757625-n
00007846-n 10763725-n
00007846-n 10763878-n
00007846-n 10764296-n
00007846-n 10766025-n
00007846-n 10767020-n
00007846-n 10768585-n
00007846-n 10769782-n
00007846-n 10771636-n
00007846-n 10771990-n
00007846-n 10781236-n
00007846-n 10783539-n
00007846-n 10785695-n
00007846-n 10786517-n
00007846-n 10791890-n
00007846-n 10803193-n
00007884-r 00517554-a
00007990-a 01115916-v
00007990-a 05196054-n
00008007-r 00514884-a
00008007-r 00515380-a
00008007-r 00520214-a
00008007-r 07075172-n
00008055-v 01265176-n
00008055-v 05313822-n
00008206-a 00008443-a
00008206-a 00008595-a
00008206-a 01540232-v
00008206-a 14598525-n
00008299-v 00992041-v
00008299-v 06878934-n
00008299-v 10783539-n
00008435-v 00117959-n
00008435-v 00462092-v
00008435-v 06878934-n
00008600-r 02152985-a
00008602-v 00034288-v
00008602-v 00878328-n
00008602-v 10643727-n
00008734-a 00008877-a
00008734-a 02765464-v
00008799-v 00033599-v
00008877-a 01540232-v
00008877-a 14598704-n
00008977-v 00034288-v
00008977-v 06879056-n
00008997-r 00520892-a
00008997-r 01520091-a
00009046-a 00009346-a
00009046-a 00009618-a
00009046-a 00009978-a
00009046-a 00264555-r
00009046-a 01299888-a
00009046-a 04883942-n
00009147-v 00009492-v
00009147-v 01318660-n
00009147-v 01513430-v
00009147-v 09438055-n
00009147-v 13516842-n
00009147-v 13555599-n
00009346-a 01068773-n
00009346-a 01196037-v
00009346-a 04882622-n
00009346-a 09757944-n
00009373-r 07157273-n
00009492-v 11445564-n
00009541-r 07075172-n
00009618-a 00266258-r
00009618-a 04881998-n
00009618-a 09758173-n
00009631-v 00009884-v
00009631-v 00010054-v
00009631-v 00335988-n
00009631-v 01891817-v
00009631-v 14361664-n
00009650-r 00010047-r
00009650-r 01749320-a
00009884-v 14362179-n
00009978-a 00010385-a
00009978-a 00010537-a
00009978-a 00010726-a
00009978-a 00011160-a
00009978-a 00011327-a
00009978-a 00011665-a
00009978-a 00349855-r
00009978-a 01297315-a
00009978-a 04886101-n
00009978-a 10132988-n
00010047-r 01752167-a
00010054-v 00014034-v
00010054-v 00014201-v
00010054-v 01831531-v
00010241-v 00010435-v
00010241-v 00101629-v
00010241-v 00102791-v
00010385-a 00748515-n
00010435-v 00011361-v
00010435-v 00011551-v
00010435-v 00011698-v
00010435-v 00011852-v
00010435-v 00011982-v
00010435-v 00012137-v
00010435-v 00012267-v
00010435-v 00012434-v
00010435-v 00012613-v
00010435-v 00012753-v
00010435-v 00012854-v
00010435-v 00012944-v
00010435-v 00013172-v
00010435-v 00013328-v
00010435-v 00013615-v
00010435-v 00013858-v
00010435-v 00105554-v
00010435-v 00106843-v
00010435-v 00107369-v
00010435-v 00107468-v
00010435-v 01721556-v
00010435-v 01784295-v
00010435-v 02011685-v
00010435-v 02122522-v
00010435-v 02374572-v
00010435-v 02518043-v
00010435-v 02518956-v
00010435-v 02519890-v
00010435-v 02592895-v
00010435-v 02596908-v
00010435-v 02600255-v
00010435-v 02602212-v
00010435-v 02723016-v
00010466-r 00522885-a
00010466-r 06307152-n
00010537-a 00748515-n
00010726-a 00439393-r
00010726-a 00493732-r
00010726-a 04886402-n
00010726-a 14040071-n
00011093-r 00011516-r
00011093-r 06307152-n
00011160-a 04886235-n
00011327-a 00422619-r
00011327-a 02395694-n
00011327-a 04886235-n
00011327-a 10179649-n
00011516-r 01050890-a
00011516-r 06307152-n
00011551-v 01225562-n
00011551-v 04838727-n
00011698-v 01950198-a
00011757-a 00012071-a
00011757-a 00012362-a
00011757-a 00012689-a
00011757-a 00012932-a
00011757-a 00013160-a
00011757-a 00197947-r
00011757-a 01980250-a
00011757-a 02391867-a
00011757-a 04762134-n
00011757-a 05854150-n
00011982-v 00612160-n
00011982-v 00633108-n
00011982-v 10497202-n
00012047-r 01360804-a
00012071-a 05784699-n
00012071-a 05835747-n
00012071-a 05836598-n
00012129-r 00012286-r
00012137-v 06733782-n
00012267-v 02289295-v
00012267-v 02355596-v
00012362-a 00289586-r
00012362-a 01633343-v
00012362-a 05835747-n
00012362-a 05836275-n
00012434-v 10274318-n
00012434-v 10682038-n
00012689-a 04855524-n
00012689-a 05833840-n
00012932-a 05779568-n
00012944-v 01219306-n
00013092-r 00013236-r
00013160-a 00013442-a
00013160-a 00013662-a
00013160-a 00197811-r
00013160-a 01834304-a
00013160-a 01932973-a
00013160-a 02391455-a
00013160-a 04759849-n
00013172-v 00074790-n
00013172-v 09879744-n
00013236-r 01129644-a
00013328-v 00041188-n
00013328-v 03964744-n
00013615-v 01719302-v
00013615-v 07014029-n
00013626-r 02022556-a
00013662-a 04760024-n
00013662-a 13956097-n
00013793-r 00014014-r
00013793-r 00064479-a
00013858-v 10098092-n
00013887-a 00014358-a
00013887-a 00014490-a
00013887-a 00014858-a
00013887-a 00015097-a
00013887-a 00015247-a
00013887-a 00015480-a
00013887-a 00015589-a
00013887-a 00015720-a
00013887-a 00015854-a
00013887-a 00016005-a
00013887-a 00016135-a
00013887-a 00016247-a
00013887-a 00016350-a
00013887-a 00016532-a
00013887-a 00016647-a
00013887-a 00016756-a
00013887-a 00105746-a
00013887-a 00214554-r
00013887-a 02021905-a
00013887-a 02715279-v
00013887-a 05108740-n
00013887-a 05115040-n
00014014-r 00065488-a
00014034-v 00867983-n
00014034-v 14004572-n
00014201-v 00348801-n
00014201-v 00867983-n
00014201-v 14340287-n
00014285-r 00624026-a
00014285-r 00625055-a
00014405-v 00014549-v
00014405-v 00014742-v
00014405-v 00016380-v
00014405-v 01547390-v
00014405-v 10524973-n
00014490-a 00279867-r
00014490-a 05112910-n
00014490-a 05115040-n
00014490-a 05115568-n
00014490-a 05115804-n
00014490-a 13774404-n
00014549-v 00165942-n
00014549-v 02083806-v
00014549-v 10484526-n
00014549-v 14004317-n
00014616-r 00014738-r
00014742-v 00015163-v
00014742-v 00015498-v
00014742-v 00015713-v
00014742-v 00015806-v
00014742-v 00015946-v
00014742-v 00016183-v
00014742-v 00017031-v
00014742-v 00018526-v
00014742-v 00019273-v
00014742-v 00020133-v
00014742-v 01177314-v
00014742-v 01177505-v
00014742-v 02118242-v
00014742-v 05681117-n
00014742-v 10610465-n
00014742-v 14024882-n
00014742-v 15273626-n
00014742-v 15273955-n
00014858-a 00214554-r
00014858-a 05106024-n
00014858-a 05115040-n
00015007-r 00453308-a
00015097-a 06149484-n
00015135-r 06321054-n
00015247-a 00310812-v
00015247-a 00335544-r
00015247-a 00390147-r
00015247-a 05115804-n
00015247-a 05116243-n
00015303-v 00015498-v
00015303-v 00017282-v
00015303-v 00858377-n
00015303-v 00858849-n
00015368-r 00015706-r
00015368-r 02080577-a
00015388-n 00057992-a
00015388-n 00147052-a
00015388-n 00160288-a
00015388-n 00197423-v
00015388-n 00214461-a
00015388-n 00227595-n
00015388-n 00301856-v
00015388-n 00302130-v
00015388-n 00313701-a
00015388-n 00314639-a
00015388-n 00315254-a
00015388-n 00315383-a
00015388-n 00320284-n
00015388-n 01169589-v
00015388-n 01263445-a
00015388-n 01313093-n
00015388-n 01314388-n
00015388-n 01314663-n
00015388-n 01314781-n
00015388-n 01314910-n
00015388-n 01315213-n
00015388-n 01315330-n
00015388-n 01315581-n
00015388-n 01315805-n
00015388-n 01316288-n
00015388-n 01316422-n
00015388-n 01316949-n
00015388-n 01317541-n
00015388-n 01317916-n
00015388-n 01318478-n
00015388-n 01318660-n
00015388-n 01318894-n
00015388-n 01319001-n
00015388-n 01319187-n
00015388-n 01319467-n
00015388-n 01320872-n
00015388-n 01321230-n
00015388-n 01321456-n
00015388-n 01321579-n
00015388-n 01323599-n
00015388-n 01323781-n
00015388-n 01324142-n
00015388-n 01324305-n
00015388-n 01324610-n
00015388-n 01324799-n
00015388-n 01324916-n
00015388-n 01325060-n
00015388-n 01326291-n
00015388-n 01375204-n
00015388-n 01384164-n
00015388-n 01427010-a
00015388-n 01458842-n
00015388-n 01466257-n
00015388-n 01488616-a
00015388-n 01576478-v
00015388-n 01617192-v
00015388-n 01680756-v
00015388-n 01904698-a
00015388-n 01905661-n
00015388-n 01908958-n
00015388-n 01958898-a
00015388-n 01959111-a
00015388-n 02075612-n
00015388-n 02152740-n
00015388-n 02152881-n
00015388-n 02152991-n
00015388-n 02157206-n
00015388-n 02157285-n
00015388-n 02252634-a
00015388-n 02252877-a
00015388-n 02311060-n
00015388-n 02384858-n
00015388-n 02451575-n
00015388-n 02656121-a
00015388-n 02891444-a
00015388-n 04474466-n
00015388-n 04828925-n
00015388-n 05216365-n
00015388-n 05267548-n
00015388-n 05538625-n
00015388-n 05551318-n
00015388-n 05601198-n
00015388-n 05658826-n
