ito	o	^VMP00SM	*	1	0	1	L	0	-
itos	os	^VMP00PM	*	1	0	1	L	0	-
ita	a	^RG	*	0	0	0	L	0	-
itita	a	^RG	*	0	0	0	L	0	-

# dim osita
ita	a|*	^NCFS	NCFS00V	0	0	1	L	0	-
itas	a|*	^NCFS	NCFP00V	0	0	1	L	0	-
ita	a|ia|*	^AQ0FS	AQVFS00	0	0	1	L	0	-
itas	a|ia|*	^AQ0FS	AQVFP00	0	0	1	L	0	-
ita	a	^VMP00SF	*	1	0	1	L	0	-
itas	as	^VMP00PF	*	1	0	1	L	0	-

# toditos, poquita
ito	o	^PI	*	0	0	0	L	0	-
itos	os	^PI	*	0	0	0	L	0	-
ita	a	^PI	*	0	0	0	L	0	-
itas	as	^PI	*	0	0	0	L	0	-

# dim chiquillo
quillo	co	^NCMS	NCMS00V	0	0	0	L	0	-
quillos	cos	^NCMP	NCMP00V	0	0	0	L	0	-
quillo	co	^AQ0MS	AQVMS00	0	0	0	L	0	-
quillos	cos	^AQ0MP	AQVMP00	0	0	0	L	0	-
quilla	ca	^NCFS	NCFS00V	0	0	0	L	0	-
quillas	cas	^NCFP	NCFP00V	0	0	0	L	0	-
quilla	ca	^AQ0FS	AQVFS00	0	0	0	L	0	-
quillas	cas	^AQ0FP	AQVFP00	0	0	0	L	0	-

# dim laguillo?
uillo	o	^NCMS	NCMS00V	0	0	0	L	0	-
uillos	os	^NCMP	NCMP00V	0	0	0	L	0	-
uilla	a	^NCFS	NCFS00V	1	0	0	L	0	-
uillas	as	^NCFP	NCFP00V	1	0	0	L	0	-

# dim cacillo
cillo	zo|*	^NCMS	NCMS00V	1	0	0	L	0	-
cillos	zo|*	^NCMS	NCMP00V	1	0	0	L	0	-
cillo	o|*	^AQ0MS	AQVMS00	1	0	0	L	0	-
cillos	o|*	^AQ0MS	AQVMP00	1	0	0	L	0	-

# dim muertecillo
ecillo	o|*	^NCMS	NCMS00V	0	0	0	L	0	-
ecillos	o|*	^NCMS	NCMP00V	0	0	0	L	0	-

# dim arrocecillo?
cecillo	z	^NCMS	NCMS00V	0	0	0	L	0	-
cecillos	ces	^NCMP	NCMP00V	0	0	0	L	0	-
cilla	*	^NCMS	NCFS00V	1	0	0	L	0	-
cilla	*	^NCFS	NCFS00V	1	0	0	L	0	-
cillas	*	^NCMS	NCFP00V	1	0	0	L	0	-
cillas	*	^NCFS	NCFP00V	1	0	0	L	0	-
cilla	*	^AQ0FS	AQVFS00	1	0	0	L	0	-
cillas	*	^AQ0FS	AQVFP00	1	0	0	L	0	-

# dim mocecilla?
ecilla	a|*	^NCFS	NCFS00V	0	0	0	L	0	-
ecillas	a|*	^NCFS	NCFP00V	0	0	0	L	0	-
ecilla	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
ecillas	as	^AQ0FP	AQVFP00	0	0	0	L	0	-

# dim cocecilla
cecilla	z	^NCFS	NCFS00V	0	0	0	L	0	-
cecillas	ces	^NCFP	NCFP00V	0	0	0	L	0	-

# dim/pey empleadillo?  personajillo
illo	e|o|*	^NCCS	NCMS00V	1	0	0	L	0	-
illo	e|o|*	^NCMS	NCMS00V	1	0	0	L	0	-
illos	e|o|*	^NCCS	NCMP00V	1	0	0	L	0	-
illos	e|o|*	^NCMS	NCMP00V	1	0	0	L	0	-
illo	o|*	^AQ0MS	AQVMS00	1	0	0	L	0	-
illo	o|*	^AQ0MS	AQVMS00	1	0	0	L	0	-
illos	o|*	^AQ0MS	AQVMP00	1	0	0	L	0	-
illa	a	^NCFS	NCFS00V	1	0	0	L	0	-
illas	as	^NCFP	NCFP00V	1	0	0	L	0	-
illa	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
illas	as	^AQ0FP	AQVMP00	0	0	0	L	0	-

# dim saquete
quete	co	^NCMS	NCMS00V	0	0	0	L	0	-
quetes	cos	^NCMP	NCMP00V	0	0	0	L	0	-
queta	ca	^NCFS	NCFS00V	0	0	0	L	0	-
quetas	cas	^NCFP	NCFP00V	0	0	0	L	0	-

# dim laguete?
uete	o	^NCMS	NCMS00V	0	0	0	L	0	-
uetes	os	^NCMP	NCMP00V	0	0	0	L	0	-
ueta	a	^NCFS	NCFS00V	0	0	0	L	0	-
uetas	as	^NCFP	NCFP00V	0	0	0	L	0	-

# dim durete
ete	o|e|*	^NCMS	NCMS00V	1	0	0	L	0	-
etes	o|e|*	^NCMS	NCMP00V	1	0	0	L	0	-
ete	o|e|*	^AQ0MS	AQVMS00	0	0	0	L	0	-
etes	o|e|*	^AQ0MS	AQVMP00	0	0	0	L	0	-

# dim caseta?
eta	a	^NCFS	NCFS00V	1	0	0	L	0	-
etas	as	^NCFP	NCFP00V	1	0	0	L	0	-
eta	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
etas	as	^AQ0MP	AQVFP00	0	0	0	L	0	-

## reconoce briboncete, meloncete, y de mocete, resuelve que viene de mozo o 
## moco ya que tenemos un sufijo anterior (-ete) al que se le añade la -o,
##	para	formar	palabras	como	"dinerete",	0		"dinero"	-

# dim mocete
cete	*|zo	^NCMS	NCMS00V	0	0	0	L	0	-
cetes	es|zos	^NCMP	NCMP00V	0	0	0	L	0	-

# dim habichuela
ichuela	a	^NCFS	NCFS00V	0	0	0	L	0	-
ichuelas	as	^NCFS	NCFS00V	0	0	0	L	0	-

# dim piecezuela
ecezuela	ieza	^NCFS	NCFS00V	0	0	0	L	0	-
ecezuelas	iezas	^NCFP	NCFP00V	0	0	0	L	0	-
cezuela		za	^NCFS	NCFS00V	0	0	0	L	0	-
cezuelas	zas	^NCFP	NCFP00V	0	0	0	L	0	-

# pey tiendezuela
ezuela	a	^NCFS	NCFS00V	0	0	0	L	0	-
ezuelas	as	^NCFP	NCFP00V	0	0	0	L	0	-
zuela	*|a	^AQ0CS	AQVFS00	0	0	0	L	0	-
zuela	*|a	^AQ0FS	AQVFS00	0	0	0	L	0	-
zuelas	*|a	^AQ0CS	AQVFP00	0	0	0	L	0	-
zuelas	*|a	^AQ0FS	AQVFP00	0	0	0	L	0	-

# dim plazuela
zuela	za|a|*	^NCFS	NCFS00V	0	0	0	L	0	-
zuelas	za|a|*	^NCFS	NCFP00V	0	0	0	L	0	-

# dim?
uela	a|e	^NCCS	NCFS00V	0	0	0	L	0	-
uela	a|e	^NCFS	NCFS00V	0	0	0	L	0	-
uelas	as|es	^NCCP	NCFP00V	0	0	0	L	0	-
uelas	as|es	^NCFP	NCFP00V	0	0	0	L	0	-
uela	a|e	^AQ0CS	AQVFS00	0	0	0	L	0	-
uela	a|e	^AQ0FS	AQVFS00	0	0	0	L	0	-
uelas	as|es	^AQ0CP	AQVFP00	0	0	0	L	0	-
uelas	as|es	^AQ0FP	AQVFP00	0	0	0	L	0	-

# dim?
suela	sia	^NCFS	NCFS00V	0	0	0	L	0	-
suelas	sias	^NCFP	NCFP00V	0	0	0	L	0	-
zuelo	e|*	^AQ0CS	AQVMS00	1	0	0	L	0	-
zuelos	e|*	^AQ0CS	AQVMP00	1	0	0	L	0	-

# pey reyezuelo
ezuelo	o|*	^NCMS	NCMS00V	1	0	0	L	0	-
ezuelos	o|*	^NCMS	NCMP00V	1	0	0	L	0	-

# dim pozuelo
zuelo	zo|*	^NCMS	NCMS00V	1	0	0	L	0	-
zuelos	zo|*	^NCMS	NCMP00V	1	0	0	L	0	-

#dim?
uelo	o|e|*	^NCCS	NCMS00V	0	0	0	L	0	-
uelo	o|e|*	^NCMS	NCMS00V	0	0	0	L	0	-
uelos	o|e|*	^NCCS	NCMP00V	0	0	0	L	0	-
uelos	o|e|*	^NCMS	NCMP00V	0	0	0	L	0	-
uelo	o|e|*	^AQ0CS	AQVMS00	0	0	0	L	0	-
uelo	o|e|*	^AQ0MS	AQVMS00	0	0	0	L	0	-
uelos	o|e|*	^AQ0CP	AQVMP00	0	0	0	L	0	-
uelos	o|e|*	^AQ0MP	AQVMP00	0	0	0	L	0	-

# dim muñequiño
quiño	co	^NCMS	NCMS00V	0	0	0	L	0	-
quiños	cos	^NCMS	NCMP00V	0	0	0	L	0	-
quiña	ca	^NCFS	NCFS00V	0	0	0	L	0	-
quiñas	cas	^NCFS	NCFP00V	0	0	0	L	0	-

#quitín	co	^NCMS	*	0	0	0	L	0	-
#quitín	co	^AQ0MS	*	0	0	0	L	0	-
