Alfred Alfred NPM00000
Alger Alger NP000000
Algerie Algerie NP000000
Algol Algol NP000000
Alicante Alicante NP000000
Allah Allah NP000000
Alltinget Alltinget NPN00000
Alma Alma NPF00000
Alme Alme NP000000
Als Als NP000000
Alstad Alstad NP000000
Alstahaug Alstahaug NP000000
Alta Alta NP000000
Altaelva Altaelva NPF00000
Altafjorden Altafjorden NPM00000
Alvdal Alvdal NP000000
Alverstraumen Alverstraumen NPM00000
Alversund Alversund NP000000
Alvestad Alvestad NP000000
Alvhild Alvhild NPF00000
Amanda Amanda NPF00000
Amandaprisen Amandaprisen NPM00000
Amazonas Amazonas NP000000
Amdal Amdal NP000000
Amerika Amerika NP000000
Amiens Amiens NP000000
Amman Amman NP000000
Amnesty Amnesty NP000000
Amor Amor NP000000
Amsterdam Amsterdam NP000000
Amund Amund NPM00000
Amundsen Amundsen NP000000
Amundson Amundson NP000000
Amundssen Amundssen NP000000
Amundsson Amundsson NP000000
Anastasia Anastasia NPF00000
Anatolia Anatolia NP000000
Anchorage Anchorage NP000000
Andalucia Andalucia NP000000
Andebu Andebu NP000000
Anders Anders NPM00000
Andersen Andersen NP000000
Anderson Anderson NP000000
Anderssen Anderssen NP000000
Andersson Andersson NP000000
Andesfjella Andesfjella NP000000
Andesfjellene Andesfjellene NP000000
Andorra Andorra NP000000
Andre Andre NPM00000
Andrea Andrea NPF00000
Andreas Andreas NPM00000
Andreasen Andreasen NP000000
Andreason Andreason NP000000
Andreassen Andreassen NP000000
Andreasson Andreasson NP000000
Andresen Andresen NP000000
Andreson Andreson NP000000
Andressen Andressen NP000000
Andresson Andresson NP000000
André André NPM00000
Andøy Andøy NP000000
Andøya Andøya NPF00000
Angeles Angeles NP000000
Angola Angola NP000000
Anita Anita NPF00000
Anja Anja NPF00000
Ankara Ankara NP000000
Ankerløkken Ankerløkken NPM00000
Ann Ann NPF00000
Anna Anna NPF00000
Anne Anne NPF00000
Antarktis Antarktis NP000000
Antigua Antigua NP000000
Anton Anton NPM00000
Antonio Antonio NPM00000
Antonsen Antonsen NP000000
Antonson Antonson NP000000
Antonssen Antonssen NP000000
Antonsson Antonsson NP000000
Antwerpen Antwerpen NP000000
Appenninene Appenninene NP000000
Aquitaine Aquitaine NP000000
Arabia Arabia NP000000
Arbeiderbladet Arbeiderbladet NP000000
Aremark Aremark NP000000
Arendal Arendal NP000000
Argentina Argentina NP000000
Arizona Arizona NP000000
Arkansas Arkansas NP000000
Arkhangelsk Arkhangelsk NP000000
Arktis Arktis NP000000
Arlanda Arlanda NP000000
Armonk Armonk NP000000
Arna Arna NP000000
Arne Arne NPM00000
Arnesen Arnesen NP000000
Arneson Arneson NP000000
Arnesson Arnesson NP000000
Arnfinn Arnfinn NPM00000
Arnold Arnold NPM00000
Arnt Arnt NPM00000
Arntsen Arntsen NP000000
Arntson Arntson NP000000
Arntssen Arntssen NP000000
Arntsson Arntsson NP000000
Arntzen Arntzen NP000000
Aron Aron NPM00000
Aronsen Aronsen NP000000
Aronson Aronson NP000000
Aronssen Aronssen NP000000
Aronsson Aronsson NP000000
Arthur Arthur NPM00000
Arvid Arvid NPM00000
Arvika Arvika NPF00000
Asbjørn Asbjørn NPM00000
Asbjørnsen Asbjørnsen NP000000
Asbjørnson Asbjørnson NP000000
Asbjørnssen Asbjørnssen NP000000
Asbjørnsson Asbjørnsson NP000000
Ascona Ascona NP000000
Aserbajdsjan Aserbajdsjan NP000000
Asia Asia NP000000
Askeladden Askeladden NPM00000
Askeland Askeland NP000000
Askepott Askepott NPF00000
Asker Asker NP000000
Askim Askim NP000000
Askvoll Askvoll NP000000
Askøy Askøy NP000000
Aslak Aslak NPM00000
Aslaksen Aslaksen NP000000
Aslakson Aslakson NP000000
Aslaksson Aslaksson NP000000
Asmaløya Asmaløya NPF00000
Asorene Asorene NP000000
Asovhavet Asovhavet NPN00000
Aspelin Aspelin NP000000
Asphaugen Asphaugen NPM00000
Astri Astri NPF00000
Astrid Astrid NPF00000
Astrup Astrup NP000000
Aswan Aswan NP000000
Ata Ata NP000000
Atacamaørkenen Atacamaørkenen NPM00000
Aten Aten NP000000
Athen Athen NP000000
Atlanta Atlanta NP000000
Atlanteren Atlanteren NPM00000
Atlanterhavet Atlanterhavet NPN00000
Atlanterhavskysten Atlanterhavskysten NPM00000
Atlanterhavspakta Atlanterhavspakta NPF00000
Atlanterhavspakten Atlanterhavspakten NPM00000
Atlantpakta Atlantpakta NPF00000
Atlantpakten Atlantpakten NPM00000
Atlasfjella Atlasfjella NP000000
Atlasfjellene Atlasfjellene NP000000
Atle Atle NPM00000
Atna Atna NP000000
Aubert Aubert NP000000
Auckland Auckland NP000000
Aud Aud NPF00000
Audi Audi NP000000
Audnedal Audnedal NP000000
Audun Audun NPM00000
Augsburg Augsburg NP000000
Augustin Augustin NPM00000
Aukra Aukra NP000000
Aulestad Aulestad NP000000
Aune Aune NP000000
Aura Aura NP000000
Aurdal Aurdal NP000000
Aure Aure NP000000
Aurland Aurland NP000000
Aurlandselva Aurlandselva NPF00000
Aurlandsfjorden Aurlandsfjorden NPM00000
Aurskog Aurskog NP000000
Aursunden Aursunden NP000000
Auschwitz Auschwitz NP000000
Austad Austad NP000000
Austbø Austbø NP000000
Austevoll Austevoll NP000000
Austin Austin NP000000
Austmarka Austmarka NPF00000
Australia Australia NP000000
Austrheim Austrheim NP000000
Austvatn Austvatn NP000000
Austvågøy Austvågøy NP000000
Avaldsnes Avaldsnes NP000000
Averøy Averøy NP000000
Avesta Avesta NP000000
Avignon Avignon NP000000
Aviv Aviv NP000000
BBC BBC NP000000
BRD BRD NP000000
BUL BUL NP000000
Babel Babel NP000000
Babylon Babylon NP000000
Babylonia Babylonia NP000000
Bach Bach NP000000
Baden Baden NP000000
Baffinøya Baffinøya NPF00000
Bagdad Bagdad NP000000
Bagn Bagn NP000000
Bahamas Bahamas NP000000
Bahamasøyene Bahamasøyene NP000000
Bahia Bahia NP000000
Bahrain Bahrain NP000000
Bajkal Bajkal NP000000
Bajkalsjøen Bajkalsjøen NPM00000
Bakindia Bakindia NP000000
Baktus Baktus NPM00000
Baku Baku NP000000
Balaton Balaton NP000000
Balearene Balearene NP000000
Balestrand Balestrand NP000000
Bali Bali NP000000
Balkan Balkan NP000000
Balkanfjella Balkanfjella NP000000
Balkanfjellene Balkanfjellene NP000000
Balkanhalvøya Balkanhalvøya NPF00000
Ballangen Ballangen NP000000
Balsfjord Balsfjord NP000000
Baltikum Baltikum NP000000
Baltimore Baltimore NP000000
Bamako Bamako NP000000
Bamble Bamble NP000000
Banak Banak NP000000
Bandak Bandak NP000000
Bangkok Bangkok NP000000
Bangladesh Bangladesh NP000000
Bankakademiet Bankakademiet NPN00000
Barbados Barbados NP000000
Barbro Barbro NPF00000
Barcelona Barcelona NP000000
Bardu Bardu NP000000
Bardufoss Bardufoss NP000000
Barentsburg Barentsburg NP000000
Barentshavet Barentshavet NPN00000
Barentsøya Barentsøya NPF00000
Barkald Barkald NP000000
Barkåker Barkåker NP000000
Barrabas Barrabas NPM00000
Barstad Barstad NP000000
Basel Basel NP000000
Baton Baton NP000000
Bator Bator NP000000
Bay Bay NP000000
Bayern Bayern NP000000
Bayreuth Bayreuth NP000000
Beach Beach NP000000
Beatles Beatles NP000000
Bech Bech NP000000
Beck Beck NP000000
Beerenberg Beerenberg NP000000
Beersheba Beersheba NP000000
Beethoven Beethoven NP000000
Begna Begna NP000000
Beiarn Beiarn NP000000
Beijing Beijing NP000000
Beira Beira NP000000
Beirut Beirut NP000000
Beito Beito NP000000
Beitostølen Beitostølen NPM00000
Bekhterev Bekhterev NP000000
Bekkelund Bekkelund NP000000
Bekkestua Bekkestua NPF00000
Bekkevold Bekkevold NP000000
Belfast Belfast NP000000
Belgia Belgia NP000000
Bellman Bellman NP000000
Bellona Bellona NP000000
Belo Belo NP000000
Bendik Bendik NPM00000
Bendiksen Bendiksen NP000000
Bendikson Bendikson NP000000
Bendikssen Bendikssen NP000000
Bendiksson Bendiksson NP000000
Benelux Benelux NP000000
Beneluxlandene Beneluxlandene NP000000
Bengalbukta Bengalbukta NPF00000
Benidorm Benidorm NP000000
Benjamin Benjamin NPM00000
Benjaminsen Benjaminsen NP000000
Benjaminson Benjaminson NP000000
Benjaminssen Benjaminssen NP000000
Benjaminsson Benjaminsson NP000000
Bent Bent NPM00000
Bente Bente NPF00000
Bentsen Bentsen NP000000
Bentson Bentson NP000000
Bentssen Bentssen NP000000
Bentsson Bentsson NP000000
Bentzen Bentzen NP000000
Beograd Beograd NP000000
Berentsen Berentsen NP000000
Berentson Berentson NP000000
Berentssen Berentssen NP000000
Berentsson Berentsson NP000000
Berg Berg NP000000
Bergan Bergan NP000000
Berge Berge NP000000
Bergen Bergen NP000000
Bergensbanen Bergensbanen NPM00000
Berger Berger NP000000
Bergersen Bergersen NP000000
Bergerson Bergerson NP000000
Bergerssen Bergerssen NP000000
Bergersson Bergersson NP000000
Bergesen Bergesen NP000000
Bergeson Bergeson NP000000
Bergessen Bergessen NP000000
Bergesson Bergesson NP000000
Bergh Bergh NP000000
Bergman Bergman NP000000
Bergum Bergum NP000000
Beringhavet Beringhavet NPN00000
Beringstredet Beringstredet NPN00000
Beringsundet Beringsundet NPN00000
Berit Berit NPF00000
Berkåk Berkåk NP000000
Berlevåg Berlevåg NP000000
Berlin Berlin NP000000
Berlinmuren Berlinmuren NPM00000
Bermuda Bermuda NP000000
Bern Bern NP000000
Bernhard Bernhard NPM00000
Bernt Bernt NPM00000
Berntsen Berntsen NP000000
Berntson Berntson NP000000
Berntssen Berntssen NP000000
Berntsson Berntsson NP000000
Berntzen Berntzen NP000000
Bertel Bertel NPM00000
Bertelsen Bertelsen NP000000
Bertelson Bertelson NP000000
Bertelssen Bertelssen NP000000
Bertelsson Bertelsson NP000000
Bertheus Bertheus NPM00000
Bertheusen Bertheusen NP000000
Bertheuson Bertheuson NP000000
Bertheussen Bertheussen NP000000
Bertheusson Bertheusson NP000000
Bertil Bertil NPM00000
Besseggen Besseggen NP000000
Bessåker Bessåker NP000000
Bhutan Bhutan NP000000
Bidjovagge Bidjovagge NP000000
Bilbao Bilbao NP000000
Billingstad Billingstad NP000000
Bindal Bindal NP000000
Birger Birger NPM00000
Birgit Birgit NPF00000
Birgitte Birgitte NPF00000
Biri Biri NP000000
Birkebeinerrennet Birkebeinerrennet NPN00000
Birkeland Birkeland NP000000
Birkelund Birkelund NP000000
Birkelunden Birkelunden NPM00000
Birkenes Birkenes NP000000
Birkerød Birkerød NP000000
Birmingham Birmingham NP000000
Biscaya Biscaya NP000000
Biscayabukta Biscayabukta NPF00000
Bislett Bislett NP000000
Bissau Bissau NP000000
Bizet Bizet NP000000
Bjarkøy Bjarkøy NP000000
Bjarne Bjarne NPM00000
Bjartmar Bjartmar NPM00000
Bjelland Bjelland NP000000
Bjerkan Bjerkan NP000000
Bjerke Bjerke NP000000
Bjerkmann Bjerkmann NP000000
Bjerknes Bjerknes NP000000
Bjerkreim Bjerkreim NP000000
Bjordal Bjordal NP000000
Bjugn Bjugn NP000000
Bjørg Bjørg NPF00000
Bjørge Bjørge NPM00000
Bjørgvin Bjørgvin NP000000
Bjørke Bjørke NP000000
Bjørkelangen Bjørkelangen NP000000
Bjørn Bjørn NPM00000
Bjørnar Bjørnar NPM00000
Bjørndal Bjørndal NP000000
Bjørneboe Bjørneboe NP000000
Bjørnevatn Bjørnevatn NP000000
Bjørnson Bjørnson NP000000
Bjørnstad Bjørnstad NP000000
Bjørnøya Bjørnøya NPF00000
Blackpool Blackpool NP000000
Blaker Blaker NP000000
Blakka Blakka NPF00000
Blakken Blakken NPM00000
Blanc Blanc NP000000
Blefjell Blefjell NP000000
Blindern Blindern NP000000
Blindheim Blindheim NP000000
Blitz Blitz NP000000
Block Block NP000000
Blom Blom NP000000
Blommenholm Blommenholm NP000000
Blomsterdalen Blomsterdalen NPM00000
Blystadlia Blystadlia NPF00000
Boca Boca NP000000
Bochum Bochum NP000000
Bodhild Bodhild NPF00000
Bodil Bodil NPF00000
Bodin Bodin NP000000
Bodyshop Bodyshop NP000000
Bodø Bodø NP000000
Boeing Boeing NP000000
Bogen Bogen NP000000
Boigny Boigny NP000000
Bokn Bokn NP000000
Bolivia Bolivia NP000000
Bologna Bologna NP000000
Bolstad Bolstad NP000000
Bolstadøyri Bolstadøyri NP000000
Bombay Bombay NP000000
Bonn Bonn NP000000
Bordeaux Bordeaux NP000000
Borg Borg NP000000
Borge Borge NP000000
Borger Borger NPM00000
Borgersen Borgersen NP000000
Borgerson Borgerson NP000000
Borgerssen Borgerssen NP000000
Borgersson Borgersson NP000000
Borghild Borghild NPF00000
Boris Boris NPM00000
Borka Borka NPF00000
Borken Borken NPM00000
Borneo Borneo NP000000
Bornholm Bornholm NP000000
Borre Borre NP000000
Borregaard Borregaard NP000000
Borregaardkonsernet Borregaardkonsernet NPN00000
Bosporos Bosporos NP000000
Boston Boston NP000000
Botolv Botolv NPM00000
Botswana Botswana NP000000
Botten Botten NP000000
Bottenhavet Bottenhavet NPN00000
Bottenvika Bottenvika NPF00000
Bottenviken Bottenviken NPM00000
Boulogne Boulogne NP000000
Bouvetøya Bouvetøya NPF00000
Boveri Boveri NP000000
Braaten Braaten NP000000
Braathen Braathen NP000000
Brahmaputra Brahmaputra NP000000
Brandal Brandal NP000000
Brandbu Brandbu NP000000
Brandt Brandt NP000000
Brandval Brandval NP000000
Brann Brann NP000000
Brasil Brasil NP000000
Brasilia Brasilia NP000000
Braskereidfoss Braskereidfoss NP000000
Bratislava Bratislava NP000000
Bratland Bratland NP000000
Bratli Bratli NP000000
Bratlie Bratlie NP000000
Braunschweig Braunschweig NP000000
Brava Brava NP000000
Brazzaville Brazzaville NP000000
Brecht Brecht NP000000
Brede Brede NPM00000
Bredesen Bredesen NP000000
Bredeson Bredeson NP000000
Bredessen Bredessen NP000000
Bredesson Bredesson NP000000
Breim Breim NP000000
Breivik Breivik NP000000
Brekstad Brekstad NP000000
Bremanger Bremanger NP000000
Bremen Bremen NP000000
Bremerhaven Bremerhaven NP000000
Bremnes Bremnes NP000000
Brenden Brenden NP000000
Brenna Brenna NP000000
Breslau Breslau NP000000
Bretagne Bretagne NP000000
Brevik Brevik NP000000
Brighton Brighton NP000000
Bristol Bristol NP000000
Brit Brit NPF00000
Brita Brita NPF00000
Britt Britt NPF00000
Brno Brno NP000000
Broadway Broadway NP000000
Brown Brown NP000000
Brug Brug NP000000
Brumunddal Brumunddal NP000000
Bruna Bruna NPF00000
Brundtland Brundtland NP000000
Brunei Brunei NP000000
Brunen Brunen NPM00000
Brunlanes Brunlanes NP000000
Brussel Brussel NP000000
Brustad Brustad NP000000
Bruun Bruun NP000000
Bruxelles Bruxelles NP000000
Brynild Brynild NP000000
Brynildsen Brynildsen NP000000
Brynildson Brynildson NP000000
Brynildssen Brynildssen NP000000
Brynildsson Brynildsson NP000000
Bråten Bråten NP000000
Bråthen Bråthen NP000000
Brønnøy Brønnøy NP000000
Brønnøysund Brønnøysund NP000000
Bucuresti Bucuresti NP000000
Budapest Budapest NP000000
Buddha Buddha NP000000
Buenos Buenos NP000000
Buffalo Buffalo NP000000
Bugge Bugge NP000000
Bulgaria Bulgaria NP000000
Bull Bull NP000000
Bureau Bureau NP000000
Burkina Burkina NP000000
Burma Burma NP000000
Burundi Burundi NP000000
Bush Bush NP000000
Business Business NP000000
Buskerud Buskerud NP000000
Buvika Buvika NPF00000
Byberg Byberg NP000000
Bydgoszcz Bydgoszcz NP000000
Bye Bye NP000000
Bygdin Bygdin NP000000
Bygdøy Bygdøy NP000000
Bygland Bygland NP000000
Byglandsfjord Byglandsfjord NP000000
Bykle Bykle NP000000
Bymarka Bymarka NPF00000
Byrkjelo Byrkjelo NP000000
Bård Bård NPM00000
Bårdsen Bårdsen NP000000
Bårdson Bårdson NP000000
Bårdssen Bårdssen NP000000
Bårdsson Bårdsson NP000000
Båtsfjord Båtsfjord NP000000
Bærum Bærum NP000000
Bærumsbanen Bærumsbanen NPM00000
Bæskades Bæskades NP000000
Bø Bø NP000000
Bøe Bøe NP000000
Bøhn Bøhn NP000000
Bømlo Bømlo NP000000
Bøn Bøn NP000000
Børge Børge NPM00000
Børgefjell Børgefjell NP000000
Børre Børre NPM00000
Børresen Børresen NP000000
Børreson Børreson NP000000
Børressen Børressen NP000000
Børresson Børresson NP000000
Børsa Børsa NP000000
CIA CIA NP000000
COCOM COCOM NP000000
COMECON COMECON NP000000
Cabernet Cabernet NP000000
Cabo Cabo NP000000
Cadiz Cadiz NP000000
Caen Caen NP000000
Calais Calais NP000000
Calcutta Calcutta NP000000
Caledonia Caledonia NP000000
Calgary Calgary NP000000
California California NP000000
Cambridge Cambridge NP000000
Camilla Camilla NPF00000
Canada Canada NP000000
Canaveral Canaveral NP000000
Canberra Canberra NP000000
Cannes Cannes NP000000
Cape Cape NP000000
Capri Capri NP000000
Cardiff Cardiff NP000000
Carl Carl NPM00000
Carlsen Carlsen NP000000
Carlson Carlson NP000000
Carlssen Carlssen NP000000
Carlsson Carlsson NP000000
Carolina Carolina NP000000
Cartagena Cartagena NP000000
Casablanca Casablanca NP000000
Castilla Castilla NP000000
Castro Castro NP000000
Catalonia Catalonia NP000000
Cayenne Cayenne NP000000
Caymanøyene Caymanøyene NP000000
Ceausescu Ceausescu NP000000
Celebes Celebes NP000000
Ceylon Ceylon NP000000
Charleston Charleston NP000000
Cherbourg Cherbourg NP000000
Chevrolet Chevrolet NP000000
Chi Chi NP000000
Chicago Chicago NP000000
Chile Chile NP000000
Chomsky Chomsky NP000000
Chopin Chopin NP000000
Christen Christen NPM00000
Christensen Christensen NP000000
Christenson Christenson NP000000
Christenssen Christenssen NP000000
Christensson Christensson NP000000
Christian Christian NPM00000
Christiania Christiania NP000000
Christiansen Christiansen NP000000
Christianson Christianson NP000000
Christianssen Christianssen NP000000
Christiansson Christiansson NP000000
Christie Christie NP000000
Christin Christin NPF00000
Christoffer Christoffer NPM00000
Christoffersen Christoffersen NP000000
Christofferson Christofferson NP000000
Christofferssen Christofferssen NP000000
Christoffersson Christoffersson NP000000
Citroën Citroën NP000000
City City NP000000
Claus Claus NPM00000
Clausen Clausen NP000000
Clauson Clauson NP000000
Claussen Claussen NP000000
Clausson Clausson NP000000
Colombia Colombia NP000000
Colombo Colombo NP000000
Colorado Colorado NP000000
Columbia Columbia NP000000
Columbus Columbus NPM00000
Company Company NP000000
Conakry Conakry NP000000
Connecticut Connecticut NP000000
Corbeil Corbeil NP000000
Cornelius Cornelius NPM00000
Corneliusen Corneliusen NP000000
Corneliuson Corneliuson NP000000
Corneliussen Corneliussen NP000000
Corneliusson Corneliusson NP000000
Corsica Corsica NP000000
Costa Costa NP000000
Coventry Coventry NP000000
Creditbank Creditbank NP000000
Cuba Cuba NP000000
Cuxhaven Cuxhaven NP000000
Cæsar Cæsar NPM00000
D.C D.C NP000000
DBS DBS NP000000
DDR DDR NP000000
DNL DNL NP000000
Dacca Dacca NP000000
Dag Dag NPM00000
Dagali Dagali NP000000
Dagbladet Dagbladet NPN00000
Dagfinn Dagfinn NPM00000
Dahl Dahl NP000000
Dahle Dahle NP000000
Dakar Dakar NP000000
Dakota Dakota NP000000
Dalane Dalane NP000000
Dalby Dalby NP000000
Dale Dale NP000000
Dallas Dallas NP000000
Dalmatia Dalmatia NP000000
Damaskus Damaskus NP000000
Dampskibsselskab Dampskibsselskab NP000000
Daniel Daniel NPM00000
Danielsen Danielsen NP000000
Danielson Danielson NP000000
Danielssen Danielssen NP000000
Danielsson Danielsson NP000000
Danmark Danmark NP000000
Danzig Danzig NP000000
Dardanellene Dardanellene NP000000
Darwin Darwin NP000000
Datatilsynet Datatilsynet NPN00000
David David NPM00000
Davidsen Davidsen NP000000
Davidson Davidson NP000000
Davidssen Davidssen NP000000
Davidsson Davidsson NP000000
Degerfors Degerfors NP000000
Delaware Delaware NP000000
Delfi Delfi NP000000
Delhi Delhi NP000000
Denofa Denofa NP000000
Denver Denver NP000000
Derby Derby NP000000
Detroit Detroit NP000000
Dickens Dickens NP000000
Didrik Didrik NPM00000
Didriksen Didriksen NP000000
Didrikson Didrikson NP000000
Didrikssen Didrikssen NP000000
Didriksson Didriksson NP000000
Diego Diego NPM00000
Dieppe Dieppe NP000000
Dijon Dijon NP000000
Dikemark Dikemark NP000000
Dionysos Dionysos NPM00000
Disenå Disenå NP000000
Disney Disney NP000000
Djibouti Djibouti NP000000
DnB DnB NP000000
DnC DnC NP000000
Dnepr Dnepr NP000000
Dnestr Dnestr NP000000
Dodge Dodge NP000000
Doggerbank Doggerbank NP000000
Dokka Dokka NP000000
Dolomittene Dolomittene NP000000
Dombås Dombås NP000000
Dominica Dominica NP000000
Don Don NP000000
Donau Donau NP000000
Donets Donets NP000000
Doris Doris NPF00000
Dortmund Dortmund NP000000
Dover Dover NP000000
Dovre Dovre NP000000
Dovrefjell Dovrefjell NP000000
Dragvoll Dragvoll NP000000
Drammen Drammen NP000000
Drammenselva Drammenselva NPF00000
Drammensfjorden Drammensfjorden NPM00000
Dramselva Dramselva NPF00000
Drange Drange NP000000
Drangedal Drangedal NP000000
Dresden Dresden NP000000
Drevsjø Drevsjø NP000000
Driva Driva NP000000
Drøbak Drøbak NP000000
Dubai Dubai NP000000
Dublin Dublin NP000000
Dubrovnik Dubrovnik NP000000
Duisburg Duisburg NP000000
Duluth Duluth NP000000
Dunkerque Dunkerque NP000000
Durban Durban NP000000
Durham Durham NP000000
Dybvik Dybvik NP000000
Dyno Dyno NP000000
Dyrøy Dyrøy NP000000
Dødehavet Dødehavet NPN00000
Dønna Dønna NP000000
Düsseldorf Düsseldorf NP000000
EEC EEC NP000000
EFTA EFTA NP000000
ENØK ENØK NP000000
East East NP000000
Ecuador Ecuador NP000000
Eda Eda NP000000
Edda Edda NP000000
Edinburgh Edinburgh NP000000
Edmonton Edmonton NP000000
Edvard Edvard NPM00000
Edvardsen Edvardsen NP000000
Edvardson Edvardson NP000000
Edvardssen Edvardssen NP000000
Edvardsson Edvardsson NP000000
Efeserbrevet Efeserbrevet NPN00000
Egdal Egdal NP000000
Egeerhavet Egeerhavet NPN00000
Egeland Egeland NP000000
Egersund Egersund NP000000
Egge Egge NP000000
Eggedal Eggedal NP000000
Egil Egil NPM00000
Egypt Egypt NP000000
Eid Eid NP000000
Eidanger Eidanger NP000000
Eide Eide NP000000
Eidem Eidem NP000000
Eidfjord Eidfjord NP000000
Eidsberg Eidsberg NP000000
Eidskog Eidskog NP000000
Eidsvoll Eidsvoll NP000000
Eidsvollsbygningen Eidsvollsbygningen NPM00000
Eidsvåg Eidsvåg NP000000
Eie Eie NP000000
Eiffeltårnet Eiffeltårnet NPN00000
Eigersund Eigersund NP000000
Eikeland Eikeland NP000000
Eiker Eiker NP000000
Eikeren Eikeren NP000000
Eikrem Eikrem NP000000
Eiksmarka Eiksmarka NPF00000
Eilat Eilat NP000000
Eilert Eilert NPM00000
Eilertsen Eilertsen NP000000
Eilertson Eilertson NP000000
Eilertssen Eilertssen NP000000
Eilertsson Eilertsson NP000000
Eina Eina NP000000
Einar Einar NPM00000
Einarsen Einarsen NP000000
Einarson Einarson NP000000
Einarssen Einarssen NP000000
Einarsson Einarsson NP000000
Eindhoven Eindhoven NP000000
Eirik Eirik NPM00000
Eivind Eivind NPM00000
Ek Ek NP000000
Ekeberg Ekeberg NP000000
Ekebergsletta Ekebergsletta NPF00000
Ekofisk Ekofisk NP000000
Eldar Eldar NPM00000
Eldfisk Eldfisk NP000000
Elf Elf NP000000
Elfenbeinskysten Elfenbeinskysten NPM00000
Elias Elias NPM00000
Eliasen Eliasen NP000000
Eliason Eliason NP000000
Eliassen Eliassen NP000000
Eliasson Eliasson NP000000
Elin Elin NPF00000
Elisabeth Elisabeth NPF00000
Elkem Elkem NP000000
Ellef Ellef NPM00000
Ellefsen Ellefsen NP000000
Ellefson Ellefson NP000000
Ellefssen Ellefssen NP000000
Ellefsson Ellefsson NP000000
Ellen Ellen NPF00000
Elling Elling NPM00000
Ellingsen Ellingsen NP000000
Ellingson Ellingson NP000000
Ellingssen Ellingssen NP000000
Ellingsson Ellingsson NP000000
Elnesvågen Elnesvågen NPM00000
Elopak Elopak NP000000
Elsa Elsa NPF00000
Else Else NPF00000
Elstad Elstad NP000000
Elverum Elverum NP000000
Elvis Elvis NPM00000
Enare Enare NP000000
End End NP000000
Endre Endre NPM00000
Endresen Endresen NP000000
Endreson Endreson NP000000
Endressen Endressen NP000000
